"No.","Time","Source","Destination","Protocol","Length","Info"
"17033","18.874547","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"17034","18.874794","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"17035","18.875105","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 b0"
"17036","18.875425","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"17037","18.876661","","","CAN","16","STD: 0x00000152   f1 b4 00 00 00 00 08 80"
"17038","18.876963","","","CAN","9","STD: 0x00000376   fa"
"17039","18.878184","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"17040","18.878485","","","CAN","16","STD: 0x000003d1   9f 0f 00 00 fd 00 00 00"
"17041","18.880919","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"17042","18.881229","","","CAN","16","STD: 0x00000002   ff 81 70 07 f7 00 00 00"
"17043","18.883279","","","CAN","16","STD: 0x00000140   00 06 00 40 00 00 0f 00"
"17044","18.883598","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17045","18.883905","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"17046","18.889821","","","CAN","16","STD: 0x00000280   00 0c 00 00 00 00 00 00"
"17047","18.890128","","","CAN","16","STD: 0x00000281   00 00 fc fc 50 00 00 00"
"17048","18.891284","","","CAN","16","STD: 0x00000002   ff 81 70 09 f9 00 00 00"
"17049","18.893375","","","CAN","16","STD: 0x00000140   00 07 00 40 00 00 0f 00"
"17050","18.893678","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17051","18.894198","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"17052","18.894522","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"17053","18.894766","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"17054","18.895071","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 b1"
"17055","18.895598","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"17056","18.896642","","","CAN","16","STD: 0x00000152   f9 c4 00 00 00 00 08 80"
"17057","18.898125","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"17058","18.900924","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"17059","18.901238","","","CAN","16","STD: 0x00000002   ff 81 70 0b fb 00 00 00"
"17060","18.903452","","","CAN","16","STD: 0x00000140   00 08 00 40 00 00 0f 00"
"17061","18.903776","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17062","18.904023","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"17063","18.904338","","","CAN","16","STD: 0x00000360   00 00 52 63 30 40 01 00"
"17064","18.904655","","","CAN","16","STD: 0x00000362   6e 6e 60 b6 4f 3e be 04"
"17065","18.909751","","","CAN","16","STD: 0x00000280   00 0d 00 00 00 00 00 00"
"17066","18.911287","","","CAN","16","STD: 0x00000002   ff 81 70 0d fd 00 00 00"
"17067","18.912992","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 03 00 00"
"17068","18.913409","","","CAN","16","STD: 0x00000140   00 09 00 40 00 00 0f 00"
"17069","18.913707","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17070","18.914217","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"17071","18.914537","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"17072","18.914768","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"17073","18.915063","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 b2"
"17074","18.915360","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"17075","18.916617","","","CAN","16","STD: 0x00000152   f1 d4 00 00 00 00 08 80"
"17076","18.918155","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"17077","18.918459","","","CAN","16","STD: 0x00000282   98 72 00 4d 50 21 2a 00"
"17078","18.920973","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"17079","18.921299","","","CAN","16","STD: 0x00000002   ff 81 70 0f ff 00 00 00"
"17080","18.923268","","","CAN","16","STD: 0x00000140   00 0a 00 40 00 00 0f 00"
"17081","18.923594","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17082","18.923900","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"17083","18.926569","","","CAN","9","STD: 0x00000376   fa"
"17084","18.929767","","","CAN","16","STD: 0x00000280   00 0e 00 00 00 00 00 00"
"17085","18.931281","","","CAN","16","STD: 0x00000002   ff 81 70 01 f1 00 00 00"
"17086","18.933306","","","CAN","16","STD: 0x00000140   00 0b 00 40 00 00 0f 00"
"17087","18.933605","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17088","18.934215","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"17089","18.934541","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"17090","18.934788","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"17091","18.935094","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 b3"
"17092","18.935576","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"17093","18.936668","","","CAN","16","STD: 0x00000152   f1 e4 00 00 00 00 08 80"
"17094","18.938153","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"17095","18.940977","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"17096","18.941300","","","CAN","16","STD: 0x00000002   ff 81 70 03 f3 00 00 00"
"17097","18.943196","","","CAN","16","STD: 0x00000372   00 b0 00 00 00 00 00 00"
"17098","18.943520","","","CAN","16","STD: 0x00000140   00 0c 00 40 00 00 0f 00"
"17099","18.943764","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17100","18.944057","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"17101","18.949756","","","CAN","16","STD: 0x00000280   00 0f 00 00 00 00 00 00"
"17102","18.951297","","","CAN","16","STD: 0x00000002   ff 81 70 05 f5 00 00 00"
"17103","18.953333","","","CAN","16","STD: 0x00000140   00 0d 00 40 00 00 0f 00"
"17104","18.953654","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17105","18.953899","","","CAN","16","STD: 0x00000360   00 00 52 63 30 40 01 00"
"17106","18.954209","","","CAN","16","STD: 0x00000361   00 01 31 d8 69 00 00 00"
"17107","18.954525","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"17108","18.954994","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 b4"
"17109","18.955306","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"17110","18.955623","","","CAN","16","STD: 0x00000362   6e 6e 60 b6 4f 3e be 04"
"17111","18.956670","","","CAN","16","STD: 0x00000152   f9 f4 00 00 00 00 08 80"
"17112","18.958457","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"17113","18.960871","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 04 00 00"
"17114","18.961542","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"17115","18.961557","","","CAN","16","STD: 0x00000002   ff 81 70 07 f7 00 00 00"
"17116","18.963376","","","CAN","16","STD: 0x00000140   00 0e 00 40 00 00 0f 00"
"17117","18.963683","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17118","18.963971","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"17119","18.968537","","","CAN","16","STD: 0x00000282   98 82 00 4d 50 01 2a 00"
"17120","18.969736","","","CAN","16","STD: 0x00000280   00 00 00 00 00 00 00 00"
"17121","18.971286","","","CAN","16","STD: 0x00000002   ff 81 70 09 f9 00 00 00"
"17122","18.973279","","","CAN","16","STD: 0x00000140   00 0f 00 40 00 00 0f 00"
"17123","18.973585","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17124","18.974220","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"17125","18.974543","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"17126","18.974791","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"17127","18.975095","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 b5"
"17128","18.975620","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"17129","18.976682","","","CAN","16","STD: 0x00000152   f9 04 00 00 00 00 08 80"
"17130","18.976930","","","CAN","16","STD: 0x00000660   ff ff 13 9c 00 00 01 8c"
"17131","18.977266","","","CAN","9","STD: 0x00000376   fa"
"17132","18.978239","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"17133","18.978545","","","CAN","16","STD: 0x000003d1   a1 0f 00 00 fd 00 00 00"
"17134","18.980938","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"17135","18.981257","","","CAN","16","STD: 0x00000002   ff 81 70 0b fb 00 00 00"
"17136","18.983310","","","CAN","16","STD: 0x00000140   00 00 00 40 00 00 0f 00"
"17137","18.983632","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17138","18.983933","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"17139","18.988193","","","CAN","16","STD: 0x000006d1   c8 5b 06 00 00 00 00 00"
"17140","18.989710","","","CAN","16","STD: 0x00000280   00 01 00 00 00 00 00 00"
"17141","18.991278","","","CAN","16","STD: 0x00000002   ff 81 70 0d fd 00 00 00"
"17142","18.993271","","","CAN","16","STD: 0x00000140   00 01 00 40 00 00 0f 00"
"17143","18.993575","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17144","18.994217","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"17145","18.994541","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"17146","18.994789","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"17147","18.995093","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 b6"
"17148","18.995618","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"17149","18.996639","","","CAN","16","STD: 0x00000152   f1 14 00 00 00 00 08 80"
"17150","18.998164","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"17151","19.000982","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"17152","19.001292","","","CAN","16","STD: 0x00000002   ff 81 70 0f ff 00 00 00"
"17153","19.003142","","","CAN","16","STD: 0x00000140   00 02 00 40 00 00 0f 00"
"17154","19.003465","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17155","19.003712","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"17156","19.004032","","","CAN","16","STD: 0x00000360   00 00 52 63 30 40 01 00"
"17157","19.004348","","","CAN","16","STD: 0x00000362   df 6d 60 b6 4f 3e be 04"
"17158","19.008882","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 05 00 00"
"17159","19.009710","","","CAN","16","STD: 0x00000280   00 02 00 00 00 00 00 00"
"17160","19.011286","","","CAN","16","STD: 0x00000002   ff 81 70 01 f1 00 00 00"
"17161","19.013257","","","CAN","16","STD: 0x00000140   00 03 00 40 00 00 0f 00"
"17162","19.013563","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17163","19.014205","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"17164","19.014520","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"17165","19.014765","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"17166","19.015059","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 b7"
"17167","19.015356","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"17168","19.016587","","","CAN","16","STD: 0x00000152   f1 24 00 00 00 00 08 80"
"17169","19.018205","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"17170","19.018514","","","CAN","16","STD: 0x00000282   a2 92 00 4d 50 01 2a 00"
"17171","19.020940","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"17172","19.021266","","","CAN","16","STD: 0x00000002   ff 81 70 03 f3 00 00 00"
"17173","19.023298","","","CAN","16","STD: 0x00000140   00 04 00 40 00 00 0f 00"
"17174","19.023622","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17175","19.023931","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"17176","19.026567","","","CAN","9","STD: 0x00000376   fa"
"17177","19.029704","","","CAN","16","STD: 0x00000280   00 03 00 00 00 00 00 00"
"17178","19.031244","","","CAN","16","STD: 0x00000002   ff 81 70 05 f5 00 00 00"
"17179","19.033186","","","CAN","16","STD: 0x00000140   00 05 00 40 00 00 0f 00"
"17180","19.033473","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17181","19.034165","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"17182","19.034476","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"17183","19.034708","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"17184","19.035008","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 b8"
"17185","19.035308","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"17186","19.036620","","","CAN","16","STD: 0x00000152   f9 34 00 00 00 00 08 80"
"17187","19.038200","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"17188","19.040893","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"17189","19.041291","","","CAN","16","STD: 0x00000002   ff 81 70 07 f7 00 00 00"
"17190","19.043083","","","CAN","16","STD: 0x00000140   00 06 00 40 00 00 0f 00"
"17191","19.043407","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17192","19.043650","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"17193","19.043948","","","CAN","16","STD: 0x00000372   00 c8 00 00 00 00 00 00"
"17194","19.049716","","","CAN","16","STD: 0x00000280   00 04 00 00 00 00 00 00"
"17195","19.051276","","","CAN","16","STD: 0x00000002   ff 81 70 09 f9 00 00 00"
"17196","19.053156","","","CAN","16","STD: 0x00000140   00 07 00 40 00 00 0f 00"
"17197","19.053480","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17198","19.053722","","","CAN","16","STD: 0x00000360   00 00 52 63 30 40 01 00"
"17199","19.054037","","","CAN","16","STD: 0x00000361   00 01 31 d8 6b 00 00 00"
"17200","19.054352","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"17201","19.054800","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"17202","19.055113","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"17203","19.055426","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"17204","19.056704","","","CAN","16","STD: 0x00000152   f1 44 00 00 00 00 08 80"
"17205","19.057027","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 06 00 00"
"17206","19.058530","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"17207","19.060894","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"17208","19.061294","","","CAN","16","STD: 0x00000002   ff 81 70 0b fb 00 00 00"
"17209","19.063429","","","CAN","16","STD: 0x00000140   00 08 00 40 00 00 0f 00"
"17210","19.063749","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17211","19.064047","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"17212","19.068590","","","CAN","16","STD: 0x00000282   a2 a2 00 4d 50 01 2a 00"
"17213","19.069689","","","CAN","16","STD: 0x00000280   00 05 00 00 00 00 00 00"
"17214","19.071268","","","CAN","16","STD: 0x00000002   ff 81 70 0d fd 00 00 00"
"17215","19.073149","","","CAN","16","STD: 0x00000140   00 09 00 40 00 00 0f 00"
"17216","19.073452","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17217","19.074222","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"17218","19.074545","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"17219","19.074788","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"17220","19.075101","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 ba"
"17221","19.075631","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"17222","19.076688","","","CAN","16","STD: 0x00000152   f9 54 00 00 00 00 08 80"
"17223","19.076993","","","CAN","9","STD: 0x00000376   fa"
"17224","19.078280","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"17225","19.078583","","","CAN","16","STD: 0x000003d1   9f 0f 00 00 fd 00 00 00"
"17226","19.080936","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"17227","19.081258","","","CAN","16","STD: 0x00000002   ff 81 70 0f ff 00 00 00"
"17228","19.083018","","","CAN","16","STD: 0x00000140   00 0a 00 40 00 00 0f 00"
"17229","19.083337","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17230","19.083638","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"17231","19.089708","","","CAN","16","STD: 0x00000280   00 06 00 00 00 00 00 00"
"17232","19.091278","","","CAN","16","STD: 0x00000002   ff 81 70 01 f1 00 00 00"
"17233","19.093113","","","CAN","16","STD: 0x00000140   00 0b 00 40 00 00 0f 00"
"17234","19.093417","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17235","19.094195","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"17236","19.094524","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"17237","19.094771","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"17238","19.095077","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 bb"
"17239","19.095603","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"17240","19.096642","","","CAN","16","STD: 0x00000152   f9 64 00 00 00 00 08 80"
"17241","19.098216","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"17242","19.100880","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"17243","19.101278","","","CAN","16","STD: 0x00000002   ff 81 70 03 f3 00 00 00"
"17244","19.103240","","","CAN","16","STD: 0x00000140   00 0c 00 40 00 00 0f 00"
"17245","19.103569","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17246","19.103814","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"17247","19.104130","","","CAN","16","STD: 0x00000360   00 00 52 63 30 40 01 00"
"17248","19.104461","","","CAN","16","STD: 0x00000362   8a 6d 60 b6 4f 3e bd 04"
"17249","19.104987","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 07 00 00"
"17250","19.109709","","","CAN","16","STD: 0x00000280   00 07 00 00 00 00 00 00"
"17251","19.111275","","","CAN","16","STD: 0x00000002   ff 81 70 05 f5 00 00 00"
"17252","19.113160","","","CAN","16","STD: 0x00000140   00 0d 00 40 00 00 0f 00"
"17253","19.113465","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17254","19.114212","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"17255","19.114532","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"17256","19.114778","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"17257","19.115065","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 bc"
"17258","19.115507","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"17259","19.116595","","","CAN","16","STD: 0x00000152   f1 74 00 00 00 00 08 80"
"17260","19.118262","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"17261","19.118571","","","CAN","16","STD: 0x00000282   98 b2 00 4d 50 01 2a 00"
"17262","19.120886","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"17263","19.121204","","","CAN","16","STD: 0x00000002   ff 81 70 07 f7 00 00 00"
"17264","19.122992","","","CAN","16","STD: 0x00000140   00 0e 00 40 00 00 0f 00"
"17265","19.123316","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17266","19.123619","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"17267","19.126573","","","CAN","9","STD: 0x00000376   fa"
"17268","19.129696","","","CAN","16","STD: 0x00000280   00 08 00 00 00 00 00 00"
"17269","19.131253","","","CAN","16","STD: 0x00000002   ff 81 70 09 f9 00 00 00"
"17270","19.133045","","","CAN","16","STD: 0x00000140   00 0f 00 40 00 00 0f 00"
"17271","19.133346","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17272","19.134194","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"17273","19.134519","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"17274","19.134766","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"17275","19.135075","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 bd"
"17276","19.135600","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"17277","19.136180","","","CAN","16","STD: 0x00000378   c1 00 00 00 00 00 00 00"
"17278","19.136655","","","CAN","16","STD: 0x00000152   f1 84 00 00 00 00 08 80"
"17279","19.138247","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"17280","19.140864","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"17281","19.141260","","","CAN","16","STD: 0x00000002   ff 81 70 0b fb 00 00 00"
"17282","19.143108","","","CAN","16","STD: 0x00000140   00 00 00 40 00 00 0f 00"
"17283","19.143436","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17284","19.143683","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"17285","19.143976","","","CAN","16","STD: 0x00000372   00 d0 00 00 00 00 00 00"
"17286","19.149681","","","CAN","16","STD: 0x00000280   00 09 00 00 00 00 00 00"
"17287","19.151273","","","CAN","16","STD: 0x00000002   ff 81 70 0d fd 00 00 00"
"17288","19.152850","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 08 00 00"
"17289","19.153174","","","CAN","16","STD: 0x00000140   00 01 00 40 00 00 0f 00"
"17290","19.153423","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17291","19.153735","","","CAN","16","STD: 0x00000360   00 00 52 63 30 40 01 00"
"17292","19.154056","","","CAN","16","STD: 0x00000362   8a 6d 60 b6 4f 3e bd 04"
"17293","19.154523","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"17294","19.154838","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"17295","19.155081","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 be"
"17296","19.155389","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"17297","19.156675","","","CAN","16","STD: 0x00000152   f9 94 00 00 00 00 08 80"
"17298","19.158580","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"17299","19.160859","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"17300","19.161254","","","CAN","16","STD: 0x00000002   ff 81 70 0f ff 00 00 00"
"17301","19.163139","","","CAN","16","STD: 0x00000140   00 02 00 40 00 00 0f 00"
"17302","19.163468","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17303","19.163773","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"17304","19.168638","","","CAN","16","STD: 0x00000282   98 c2 00 4d 50 01 2a 00"
"17305","19.169679","","","CAN","16","STD: 0x00000280   00 0a 00 00 00 00 00 00"
"17306","19.171267","","","CAN","16","STD: 0x00000002   ff 81 70 01 f1 00 00 00"
"17307","19.173001","","","CAN","16","STD: 0x00000140   00 03 00 40 00 00 0f 00"
"17308","19.173305","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17309","19.174200","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"17310","19.174527","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"17311","19.174775","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"17312","19.175081","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 bf"
"17313","19.175605","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"17314","19.176684","","","CAN","16","STD: 0x00000152   f9 a4 00 00 00 00 08 80"
"17315","19.176991","","","CAN","9","STD: 0x00000376   fa"
"17316","19.178327","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"17317","19.178631","","","CAN","16","STD: 0x000003d1   a0 0f 00 00 fd 00 00 00"
"17318","19.180852","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"17319","19.181245","","","CAN","16","STD: 0x00000002   ff 81 70 03 f3 00 00 00"
"17320","19.183058","","","CAN","16","STD: 0x00000140   00 04 00 40 00 00 0f 00"
"17321","19.183373","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17322","19.183676","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"17323","19.189682","","","CAN","16","STD: 0x00000280   00 0b 00 00 00 00 00 00"
"17324","19.191270","","","CAN","16","STD: 0x00000002   ff 81 70 05 f5 00 00 00"
"17325","19.193009","","","CAN","16","STD: 0x00000140   00 05 00 40 00 00 0f 00"
"17326","19.193315","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17327","19.194192","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"17328","19.194515","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"17329","19.194760","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"17330","19.195068","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 c0"
"17331","19.195573","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"17332","19.196648","","","CAN","16","STD: 0x00000152   f1 b4 00 00 00 00 08 80"
"17333","19.198241","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"17334","19.200800","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 09 00 00"
"17335","19.201112","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"17336","19.201406","","","CAN","16","STD: 0x00000002   ff 81 70 07 f7 00 00 00"
"17337","19.202862","","","CAN","16","STD: 0x00000140   00 06 00 40 00 00 0f 00"
"17338","19.203173","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"17339","19.203484","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"17340","19.203718","","","CAN","16","STD: 0x00000361   00 01 31 d8 6e 00 00 00"
"17341","19.203950","","","CAN","16","STD: 0x00000360   00 00 52 63 30 40 01 00"
"17342","19.204324","","","CAN","16","STD: 0x00000362   f6 6d 60 b6 4f 3e bd 04"
"17343","19.209647","","","CAN","16","STD: 0x00000280   00 0c 00 00 00 00 00 00"
"17344","19.211225","","","CAN","16","STD: 0x00000002   ff 81 70 09 f9 00 00 00"
