"TIM","ADD","VAL"
12.562693,360,"0000526330400100"
12.61286,360,"0000526330400100"
12.662529,360,"0000526330400100"
12.762416,360,"0000526330400100"
12.812564,360,"0000526330400100"
12.861946,360,"0000526330400100"
12.912594,360,"0000526330400100"
12.961871,360,"0000526330400100"
13.06165,360,"0000526330400100"
13.112785,360,"0000526330400100"
13.161575,360,"0000526330400100"
13.211868,360,"0000526330400100"
13.26142,360,"0000526330400100"
13.36133,360,"0000526330400100"
13.411436,360,"0000526330400100"
13.461109,360,"0000526330400100"
13.511682,360,"0000526330400100"
13.561044,360,"0000526330400100"
13.611176,360,"0000526330400100"
13.660873,360,"0000526330400100"
13.71142,360,"0000526330400100"
13.760784,360,"0000526330400100"
13.810903,360,"0000526330400100"
13.860609,360,"0000526330400100"
13.910911,360,"0000526330400100"
13.960531,360,"0000526330400100"
14.01064,360,"0000526330400100"
14.060353,360,"0000526330400100"
14.110669,360,"0000526330400100"
14.160249,360,"0000526330400100"
14.210578,360,"0000526330400100"
14.260059,360,"0000526330400100"
14.310409,360,"0000526330400100"
14.359988,360,"0000526330400100"
14.410346,360,"0000526330400100"
14.459842,360,"0000526330400100"
14.510349,360,"0000526330400100"
14.55972,360,"0000526330400100"
14.60989,360,"0000526330400100"
14.659579,360,"0000526330400100"
14.710117,360,"0000526330400100"
14.759464,360,"0000526330400100"
14.809577,360,"0000526330400100"
14.859307,360,"0000526330400100"
14.909627,360,"0000526330400100"
14.959192,360,"0000526330400100"
15.009329,360,"0000526330400100"
15.059041,360,"0000526330400100"
15.109343,360,"0000526330400100"
15.158941,360,"0000526330400100"
15.209315,360,"0000526330400100"
15.258786,360,"0000526330400100"
15.309095,360,"0000526330400100"
15.358673,360,"0000526330400100"
15.408801,360,"0000526330400100"
15.458534,360,"0000526330400100"
15.509007,360,"0000526330400100"
15.558417,360,"0000526330400100"
15.658266,360,"0000526330400100"
15.708806,360,"0000526330400100"
15.75814,360,"0000526330400100"
15.80825,360,"0000526330400100"
15.857966,360,"0000526330400100"
15.908291,360,"0000526330400100"
15.957937,360,"0000526330400100"
16.007973,360,"0000526330400100"
16.058321,360,"0000526330400100"
16.107955,360,"0000526330400100"
16.157942,360,"0000526330400100"
16.207782,360,"0000526330400100"
16.257631,360,"0000526330400100"
16.308012,360,"0000526330400100"
16.407469,360,"0000526330400100"
16.457513,360,"0000526330400100"
16.507561,360,"0000526330400100"
16.557399,360,"0000526330400100"
16.607303,360,"0000526330400100"
16.657276,360,"0000526330400100"
16.707284,360,"0000526330400100"
16.75682,360,"0000526330400100"
16.806951,360,"0000526330400100"
16.856697,360,"0000526330400100"
16.90697,360,"0000526330400100"
16.956604,360,"0000526330400100"
17.006682,360,"0000526330400100"
17.106717,360,"0000526330400100"
17.156278,360,"0000526330400100"
17.206399,360,"0000526330400100"
17.256394,360,"0000526330400100"
17.306459,360,"0000526330400100"
17.355882,360,"0000526330400100"
17.40616,360,"0000526330400100"
17.456009,360,"0000526330400100"
17.506172,360,"0000526330400100"
17.556039,360,"0000526330400100"
17.605953,360,"0000526330400100"
17.705919,360,"0000526330400100"
17.805614,360,"0000526330400100"
17.905663,360,"0000526330400100"
18.005362,360,"0000526330400100"
18.105378,360,"0000526330400100"
18.155994,360,"0000526330400100"
18.205113,360,"0000526330400100"
18.255896,360,"0000526330400100"
18.305138,360,"0000526330400100"
18.355776,360,"0000526330400100"
18.405039,360,"0000526330400100"
18.455617,360,"0000526330400100"
18.504868,360,"0000526330400100"
18.555516,360,"0000526330400100"
18.605368,360,"0000526330400100"
18.654269,360,"0000526330400100"
18.704589,360,"0000526330400100"
18.754159,360,"0000526330400100"
18.804305,360,"0000526330400100"
18.854007,360,"0000526330400100"
18.904338,360,"0000526330400100"
18.953899,360,"0000526330400100"
19.004032,360,"0000526330400100"
19.053722,360,"0000526330400100"
19.10413,360,"0000526330400100"
19.153735,360,"0000526330400100"
19.20395,360,"0000526330400100"
19.253465,360,"0000526330400100"
19.303795,360,"0000526330400100"
19.353371,360,"0000526330400100"
19.403517,360,"0000526330400100"
19.453234,360,"0000526330400100"
19.503782,360,"0000526330400100"
19.553101,360,"0000526330400100"
19.603535,360,"0000526330400100"
19.652956,360,"0000526330400100"
19.703285,360,"0000526330400100"
19.752856,360,"0000526330400100"
19.802998,360,"0000526330400100"
19.852682,360,"0000526330400100"
19.903003,360,"0000526330400100"
19.952612,360,"0000526330400100"
20.002722,360,"0000526330400100"
20.052412,360,"0000526330400100"
20.102749,360,"0000526330400100"
20.152312,360,"0000526330400100"
20.202688,360,"0000526330400100"
20.252157,360,"0000526330400100"
20.302786,360,"0000526330400100"
20.352054,360,"0000526330400100"
20.402281,360,"0000526330400100"
20.452343,360,"0000526330400100"
20.501949,360,"0000526330400100"
20.552325,360,"0000526330400100"
20.601911,360,"0000526330400100"
20.651926,360,"0000526330400100"
20.701962,360,"0000526330400100"
20.751827,360,"0000526330400100"
20.80188,360,"0000526330400100"
20.851665,360,"0000526330400100"
20.901693,360,"0000526330400100"
20.951881,360,"0000526330400100"
21.051157,360,"0000526330400100"
21.151053,360,"0000526330400100"
21.201127,360,"0000526330400100"
21.250827,360,"0000526330400100"
21.350724,360,"0000526330400100"
21.40084,360,"0000526330400100"
21.450551,360,"0000526330400100"
21.501126,360,"0000526330400100"
21.550409,360,"0000526330400100"
21.600308,360,"0000526330400100"
21.650289,360,"0000526330400100"
21.700614,360,"0000526330400100"
21.750203,360,"0000526330400100"
21.850049,360,"0000526330400100"
21.949939,360,"0000526330400100"
22.049848,360,"0000526330400100"
22.15003,360,"0000526330400100"
22.199847,360,"0000526330400100"
22.249675,360,"0000526330400100"
22.299856,360,"0000526330400100"
22.349645,360,"0000526330400100"
22.39959,360,"0000526330400100"
22.449591,360,"0000526330400100"
22.499568,360,"0000526330400100"
22.549477,360,"0000526330400100"
22.599544,360,"0000526330400100"
22.649342,360,"0000526330400100"
22.699343,360,"0000526330400100"
22.749227,360,"0000526330400100"
22.799045,360,"0000526330400100"
22.848807,360,"0000526330400100"
22.899081,360,"0000526330400100"
22.948649,360,"0000526330400100"
22.998795,360,"0000526330400100"
23.048495,360,"0000526330400100"
23.098813,360,"0000526330400100"
23.14838,360,"0000526330400100"
23.198552,360,"0000526330400100"
23.248211,360,"0000526330400100"
23.29855,360,"0000526330400100"
23.34813,360,"0000526330400100"
23.398263,360,"0000526330400100"
23.448011,360,"0000526330400100"
23.498191,360,"0000526330400100"
23.547896,360,"0000526330400100"
23.597999,360,"0000526330400100"
23.647678,360,"0000526330400100"
23.698304,360,"0000526330400100"
23.747636,360,"0000526330400100"
23.847414,360,"0000526330400100"
23.897932,360,"0000526330400100"
23.947337,360,"0000526330400100"
24.047464,360,"0000526330400100"
24.147055,360,"0000526330400100"
24.246865,360,"0000526330400100"
24.346797,360,"0000526330400100"
24.44663,360,"0000526330400100"
24.498287,360,"0000526330400100"
24.546542,360,"0000526330400100"
24.596651,360,"0000526330400100"
24.646361,360,"0000526330400100"
24.696664,360,"0000526330400100"
24.746262,360,"0000526330400100"
24.796392,360,"0000526330400100"
24.8461,360,"0000526330400100"
25.245572,360,"0000526330400100"
25.296475,360,"0000526330400100"
25.345521,360,"0000526330400100"
25.396508,360,"0000526330400100"
25.445322,360,"0000526330400100"
25.496176,360,"0000526330400100"
25.844777,360,"0000526330400100"
25.896508,360,"0000526330400100"
25.944673,360,"0000526330400100"
26.044512,360,"0000526330400100"
26.144404,360,"0000526330400100"
26.543888,360,"0000526330400100"
26.594247,360,"0000526330400100"
26.643739,360,"0000526330400100"
26.694052,360,"0000526330400100"
26.743629,360,"0000526330400100"
26.793727,360,"0000526330400100"
26.843461,360,"0000526330400100"
26.893783,360,"0000526330400100"
26.943422,360,"0000526330400100"
26.993484,360,"0000526330400100"
27.042956,360,"0000526330400100"
27.093499,360,"0000526330400100"
27.143005,360,"0000526330400100"
27.193229,360,"0000526330400100"
27.243029,360,"0000526330400100"
27.29325,360,"0000526330400100"
27.343011,360,"0000526330400100"
27.392935,360,"0000526330400100"
27.442978,360,"0000526330400100"
27.493294,360,"0000526330400100"
27.543188,360,"0000526330400100"
27.592678,360,"0000526330400100"
27.642333,360,"0000526330400100"
27.692691,360,"0000526330400100"
27.742353,360,"0000526330400100"
29.04086,360,"0000526330400100"
29.140753,360,"0000526330400100"
29.240307,360,"0000526330400100"
29.340196,360,"0000526330400100"
0.028974,360,"0000536230400100"
0.078736,360,"0000536230400100"
0.128979,360,"0000536230400100"
0.178645,360,"0000536230400100"
0.228995,360,"0000536230400100"
0.278489,360,"0000536230400100"
0.329008,360,"0000536230400100"
0.378371,360,"0000536230400100"
0.428715,360,"0000536230400100"
0.478185,360,"0000536230400100"
0.528767,360,"0000536230400100"
0.578153,360,"0000536230400100"
0.628475,360,"0000536230400100"
0.677965,360,"0000536230400100"
0.728501,360,"0000536230400100"
0.777882,360,"0000536230400100"
0.828188,360,"0000536230400100"
0.877764,360,"0000536230400100"
0.928152,360,"0000536230400100"
1.028026,360,"0000536230400100"
1.127886,360,"0000536230400100"
1.177817,360,"0000536230400100"
1.227592,360,"0000536230400100"
1.278301,360,"0000536230400100"
1.377127,360,"0000536230400100"
1.427327,360,"0000536230400100"
1.477408,360,"0000536230400100"
1.527676,360,"0000536230400100"
1.577616,360,"0000536230400100"
1.626999,360,"0000536230400100"
1.676777,360,"0000536230400100"
1.726781,360,"0000536230400100"
1.776744,360,"0000536230400100"
1.826937,360,"0000536230400100"
1.877603,360,"0000536230400100"
1.926666,360,"0000536230400100"
1.977358,360,"0000536230400100"
2.02664,360,"0000536230400100"
2.126526,360,"0000536230400100"
2.226195,360,"0000536230400100"
2.32625,360,"0000536230400100"
2.425948,360,"0000536230400100"
2.525962,360,"0000536230400100"
2.625696,360,"0000536230400100"
2.725727,360,"0000536230400100"
2.825387,360,"0000536230400100"
2.925447,360,"0000536230400100"
3.025163,360,"0000536230400100"
3.125175,360,"0000536230400100"
3.17615,360,"0000536230400100"
3.224897,360,"0000536230400100"
3.274592,360,"0000536230400100"
3.324927,360,"0000536230400100"
3.374562,360,"0000536230400100"
3.424624,360,"0000536230400100"
3.474342,360,"0000536230400100"
3.524663,360,"0000536230400100"
3.574219,360,"0000536230400100"
3.624369,360,"0000536230400100"
3.67422,360,"0000536230400100"
3.724381,360,"0000536230400100"
3.773952,360,"0000536230400100"
3.824401,360,"0000536230400100"
3.873813,360,"0000536230400100"
3.924132,360,"0000536230400100"
3.974009,360,"0000536230400100"
4.073669,360,"0000536230400100"
4.123638,360,"0000536230400100"
4.17366,360,"0000536230400100"
4.273579,360,"0000536230400100"
4.323554,360,"0000536230400100"
4.37348,360,"0000536230400100"
4.473553,360,"0000536230400100"
4.573209,360,"0000536230400100"
4.672735,360,"0000536230400100"
4.772648,360,"0000536230400100"
4.822801,360,"0000536230400100"
4.872263,360,"0000536230400100"
4.922807,360,"0000536230400100"
5.022539,360,"0000536230400100"
5.072342,360,"0000536230400100"
5.122575,360,"0000536230400100"
5.172652,360,"0000536230400100"
5.222257,360,"0000536230400100"
5.272281,360,"0000536230400100"
5.322309,360,"0000536230400100"
5.372203,360,"0000536230400100"
5.422017,360,"0000536230400100"
5.471677,360,"0000536230400100"
5.522038,360,"0000536230400100"
5.571603,360,"0000536230400100"
5.671425,360,"0000536230400100"
5.721774,360,"0000536230400100"
5.771338,360,"0000536230400100"
5.821461,360,"0000536230400100"
5.871163,360,"0000536230400100"
5.921977,360,"0000536230400100"
5.971057,360,"0000536230400100"
6.021202,360,"0000536230400100"
6.070879,360,"0000536230400100"
6.121217,360,"0000536230400100"
6.170797,360,"0000536230400100"
6.221161,360,"0000536230400100"
6.270628,360,"0000536230400100"
6.32097,360,"0000536230400100"
6.370538,360,"0000536230400100"
6.420658,360,"0000536230400100"
6.470409,360,"0000536230400100"
6.520705,360,"0000536230400100"
6.570266,360,"0000536230400100"
6.620394,360,"0000536230400100"
6.670125,360,"0000536230400100"
0.129887,361,"000131d860000000"
4.923127,361,"000131d860000000"
9.716661,361,"000131d860000000"
12.113861,361,"000131d860000000"
12.913336,361,"000131d860000000"
13.711126,361,"000131d860000000"
14.510054,361,"000131d860000000"
20.102994,361,"000131d860000000"
21.700913,361,"000131d860000000"
24.09779,361,"000131d860000000"
25.69618,361,"000131d860000000"
26.496159,361,"000131d860000000"
28.092423,361,"000131d860000000"
28.891654,361,"000131d860000000"
0.179163,361,"000131d861000000"
0.978048,361,"000131d861000000"
1.777252,361,"000131d861000000"
2.577307,361,"000131d861000000"
3.376423,361,"000131d861000000"
4.173906,361,"000131d861000000"
4.972635,361,"000131d861000000"
5.771654,361,"000131d861000000"
6.570573,361,"000131d861000000"
7.369519,361,"000131d861000000"
8.168482,361,"000131d861000000"
8.967685,361,"000131d861000000"
9.766362,361,"000131d861000000"
11.363972,361,"000131d861000000"
12.16291,361,"000131d861000000"
12.962103,361,"000131d861000000"
13.761089,361,"000131d861000000"
14.560027,361,"000131d861000000"
15.358988,361,"000131d861000000"
16.95685,361,"000131d861000000"
17.756185,361,"000131d861000000"
19.353685,361,"000131d861000000"
20.152628,361,"000131d861000000"
20.951575,361,"000131d861000000"
21.750507,361,"000131d861000000"
23.348443,361,"000131d861000000"
24.147389,361,"000131d861000000"
24.946322,361,"000131d861000000"
25.745274,361,"000131d861000000"
26.544213,361,"000131d861000000"
28.142068,361,"000131d861000000"
28.941255,361,"000131d861000000"
29.740199,361,"000131d861000000"
0.228779,361,"000131d862000000"
1.027713,361,"000131d862000000"
1.827393,361,"000131d862000000"
4.223916,361,"000131d862000000"
6.620629,361,"000131d862000000"
9.017855,361,"000131d862000000"
9.817317,361,"000131d862000000"
12.213227,361,"000131d862000000"
13.012556,361,"000131d862000000"
18.604563,361,"000131d862000000"
20.202377,361,"000131d862000000"
21.001815,361,"000131d862000000"
21.800679,361,"000131d862000000"
22.599249,361,"000131d862000000"
24.197565,361,"000131d862000000"
24.996425,361,"000131d862000000"
25.796241,361,"000131d862000000"
28.192137,361,"000131d862000000"
28.991187,361,"000131d862000000"
0.328793,361,"000131d864000000"
6.720369,361,"000131d864000000"
7.519341,361,"000131d864000000"
8.318537,361,"000131d864000000"
9.117605,361,"000131d864000000"
9.916733,361,"000131d864000000"
10.717625,361,"000131d864000000"
11.514003,361,"000131d864000000"
12.313204,361,"000131d864000000"
14.709825,361,"000131d864000000"
15.508774,361,"000131d864000000"
16.307715,361,"000131d864000000"
19.50348,361,"000131d864000000"
20.302474,361,"000131d864000000"
21.101817,361,"000131d864000000"
21.900705,361,"000131d864000000"
24.297591,361,"000131d864000000"
25.096464,361,"000131d864000000"
25.896199,361,"000131d864000000"
26.695376,361,"000131d864000000"
27.492989,361,"000131d864000000"
28.292136,361,"000131d864000000"
29.091204,361,"000131d864000000"
0.528551,361,"000131d868000000"
1.327923,361,"000131d868000000"
4.523713,361,"000131d868000000"
8.518252,361,"000131d868000000"
9.31737,361,"000131d868000000"
10.117378,361,"000131d868000000"
11.713761,361,"000131d868000000"
12.513144,361,"000131d868000000"
13.312779,361,"000131d868000000"
15.708507,361,"000131d868000000"
20.502483,361,"000131d868000000"
21.301735,361,"000131d868000000"
22.100397,361,"000131d868000000"
23.698002,361,"000131d868000000"
25.296166,361,"000131d868000000"
26.096168,361,"000131d868000000"
27.692949,361,"000131d868000000"
28.491642,361,"000131d868000000"
29.290937,361,"000131d868000000"
0.628259,361,"000131d86a000000"
3.824085,361,"000131d86a000000"
4.623361,361,"000131d86a000000"
6.220866,361,"000131d86a000000"
9.417023,361,"000131d86a000000"
10.217128,361,"000131d86a000000"
12.613603,361,"000131d86a000000"
14.210284,361,"000131d86a000000"
21.401083,361,"000131d86a000000"
22.200166,361,"000131d86a000000"
23.797936,361,"000131d86a000000"
24.596965,361,"000131d86a000000"
25.396199,361,"000131d86a000000"
26.195881,361,"000131d86a000000"
27.792663,361,"000131d86a000000"
28.591518,361,"000131d86a000000"
29.390664,361,"000131d86a000000"
0.728266,361,"000131d86c000000"
1.527651,361,"000131d86c000000"
4.723415,361,"000131d86c000000"
9.517308,361,"000131d86c000000"
11.116454,361,"000131d86c000000"
11.913564,361,"000131d86c000000"
12.713072,361,"000131d86c000000"
21.500833,361,"000131d86c000000"
22.300171,361,"000131d86c000000"
24.69698,361,"000131d86c000000"
26.295916,361,"000131d86c000000"
27.892451,361,"000131d86c000000"
29.491006,361,"000131d86c000000"
0.029472,361,"000131d86e000000"
0.827973,361,"000131d86e000000"
1.627364,361,"000131d86e000000"
4.024008,361,"000131d86e000000"
4.823128,361,"000131d86e000000"
5.621994,361,"000131d86e000000"
8.817788,361,"000131d86e000000"
9.617329,361,"000131d86e000000"
11.214242,361,"000131d86e000000"
12.013362,361,"000131d86e000000"
12.813301,361,"000131d86e000000"
14.41005,361,"000131d86e000000"
15.209017,361,"000131d86e000000"
18.404739,361,"000131d86e000000"
19.203718,361,"000131d86e000000"
20.002966,361,"000131d86e000000"
20.802125,361,"000131d86e000000"
23.997773,361,"000131d86e000000"
25.596715,361,"000131d86e000000"
26.395639,361,"000131d86e000000"
27.992132,361,"000131d86e000000"
28.79144,361,"000131d86e000000"
0.386112,371,"ffff0000804e0300"
0.466097,371,"ffff0000804e0300"
0.546048,371,"ffff0000804e0300"
0.686013,371,"ffff0000804e0300"
0.746036,371,"ffff0000804e0300"
1.085995,371,"ffff0000804e0300"
1.145981,371,"ffff0000804e0300"
1.245951,371,"ffff0000804e0300"
1.28586,371,"ffff0000804e0300"
1.405902,371,"ffff0000804e0300"
1.465877,371,"ffff0000804e0300"
1.525833,371,"ffff0000804e0300"
1.765825,371,"ffff0000804e0300"
1.927807,371,"ffff0000804e0300"
2.085734,371,"ffff0000804e0300"
2.127622,371,"ffff0000804e0300"
2.146071,371,"ffff0000804e0300"
2.186424,371,"ffff0000804e0300"
2.546111,371,"ffff0000804e0300"
2.565877,371,"ffff0000804e0300"
2.826383,371,"ffff0000804e0300"
2.926292,371,"ffff0000804e0300"
3.065449,371,"ffff0000804e0300"
3.145427,371,"ffff0000804e0300"
3.24542,371,"ffff0000804e0300"
3.345391,371,"ffff0000804e0300"
3.425456,371,"ffff0000804e0300"
3.485337,371,"ffff0000804e0300"
3.625303,371,"ffff0000804e0300"
3.685299,371,"ffff0000804e0300"
3.825279,371,"ffff0000804e0300"
3.885336,371,"ffff0000804e0300"
4.205135,371,"ffff0000804e0300"
4.225133,371,"ffff0000804e0300"
4.784966,371,"ffff0000804e0300"
4.845187,371,"ffff0000804e0300"
4.924926,371,"ffff0000804e0300"
4.945218,371,"ffff0000804e0300"
4.984907,371,"ffff0000804e0300"
5.045485,371,"ffff0000804e0300"
5.124874,371,"ffff0000804e0300"
5.384756,371,"ffff0000804e0300"
5.784707,371,"ffff0000804e0300"
5.86467,371,"ffff0000804e0300"
6.184566,371,"ffff0000804e0300"
6.40461,371,"ffff0000804e0300"
6.7444,371,"ffff0000804e0300"
8.563876,371,"ffff0000804e0300"
13.982334,371,"ffff0000804e0300"
14.082311,371,"ffff0000804e0300"
14.5223,371,"ffff0000804e0300"
14.642409,371,"ffff0000804e0300"
